가격,차량정보,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,옵션
26000000,42호7941,19년07월(20년형),"90,000km",가솔린,오토,정보없음,대형,"3,778cc",회색,없음,없음,없음,사고있음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '주간주행등(DRL)', 'LED리어램프', '하이빔 어시스트', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '메모리시트', '슈퍼비전계기판', '패들시프트', '하이패스', '열선시트(뒷좌석)', '워크인시트', '통풍시트(동승석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', 'ABS', 'TCS', '차체자세제어장치', '차선이탈경보장치', '도난경보기', '타이어 공기압감지', '무릎에어백', '주차감지센서(전방)', '전방카메라', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '핸들열선', '무선도어 잠금장치', '레인센서와이퍼', '무선충전', '내비게이션', 'USB', '스마트폰미러링', '블루투스']"
14900000,140하5615,20년05월(20년형),"55,259km",가솔린,오토,정보없음,SUV,"1,332cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '열선시트', '파워핸들', '핸들 리모컨', '가죽시트', '하이패스', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', 'ABS', '차선이탈경보장치', '타이어 공기압감지', '스마트키', '파워윈도우', '오토라이트', '크루즈컨트롤', '핸들열선', '무선충전', '내비게이션', 'MP3', 'AUX', 'USB', '핸즈프리', '블루투스']"
33000000,156호9500,22년03월(22년형),"65,000km",가솔린,오토,정보없음,승합,"3,470cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '주간주행등(DRL)', '파노라마썬루프', '루프랙', 'LED리어램프', '하이빔 어시스트', '자동슬라이딩도어', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '뒷좌석전동시트', '슈퍼비전계기판', '패들시프트', '하이패스', '열선시트(뒷좌석)', '워크인시트', '통풍시트(동승석)', '통풍시트(뒷좌석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', 'ABS', 'TCS', '차체자세제어장치', '차선이탈경보장치', '도난경보기', '타이어 공기압감지', '주차감지센서(전방)', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '핸들열선', '무선도어 잠금장치', '레인센서와이퍼', '무선충전', '내비게이션', 'USB', '스마트폰미러링', '블루투스']"
26000000,122호3528,19년11월(20년형),"31,590km",가솔린,오토,정보없음,RV,"3,342cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['알루미늄휠', '전동접이식미러', '주간주행등(DRL)', '루프랙', 'LED리어램프', '자동슬라이딩도어', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '하이패스', '워크인시트', '통풍시트(동승석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', '어라운드뷰', 'ABS', 'ECS', 'TCS', '차체자세제어장치', '차선이탈경보장치', '타이어 공기압감지', '무릎에어백', '주차감지센서(전방)', '전방카메라', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '핸들열선', '무선도어 잠금장치', '내비게이션', 'AUX', 'USB', '블루투스']"
43900000,140호4932,20년11월(21년형),"38,863km",가솔린,오토,정보없음,대형,"3,470cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['알루미늄휠', '전동접이식미러', '주간주행등(DRL)', '파노라마썬루프', 'LED리어램프', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '메모리시트', '슈퍼비전계기판', '패들시프트', '하이패스', '열선시트(뒷좌석)', '워크인시트', '전동햇빛가리개', '통풍시트(동승석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', '어라운드뷰', 'ABS', 'TCS', '차체자세제어장치', '차선이탈경보장치', '타이어 공기압감지', '무릎에어백', '주차감지센서(전방)', '전방카메라', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '자동주차시스템', '전자식파킹브레이크', 'HUD', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '핸들열선', '무선도어 잠금장치', '레인센서와이퍼', '스탑앤고', '무선충전', '내비게이션', 'AUX', '블루투스']"
17200000,140호5851,20년04월(20년형),"30,002km",가솔린,오토,정보없음,SUV,"1,332cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', 'LED리어램프', '열선시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '패들시프트', '하이패스', '엠비언트라이트', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', 'ABS', '차체자세제어장치', '차선이탈경보장치', '타이어 공기압감지', '주차감지센서(전방)', '스마트키', '파워윈도우', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'ECM룸밀러', '크루즈컨트롤', '핸들열선', '레인센서와이퍼', '스탑앤고', '무선충전', '내비게이션', 'AUX', 'USB', '핸즈프리', '블루투스']"
17300000,140하2439,20년02월(20년형),"74,717km",가솔린,오토,정보없음,중형,"1,999cc",회색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '주간주행등(DRL)', 'LED리어램프', '하이빔 어시스트', '어댑티드헤드램프', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '패들시프트', '하이패스', '통풍시트(동승석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', 'ABS', '차체자세제어장치', '차선이탈경보장치', '타이어 공기압감지', '무릎에어백', '주차감지센서(전방)', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'ECM룸밀러', '크루즈컨트롤', '핸들열선', '스탑앤고', '무선충전', '내비게이션', 'USB', '핸즈프리', '블루투스']"
11100000,140하5265,20년04월(20년형),"60,497km",가솔린,오토,정보없음,경차,998cc,검정색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['제논라이트(HID)', '전동접이식미러', '열선시트', '파워핸들', '핸들 리모컨', '가죽시트', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', 'ABS', 'TCS', '차체자세제어장치', '타이어 공기압감지', '무릎에어백', '스마트키', '오토라이트', 'ECM룸밀러', '핸들열선', '내비게이션', 'AUX', 'USB', '핸즈프리', '스마트폰미러링', '블루투스']"
45000000,156호2039,21년06월(21년형),"61,651km",가솔린,오토,정보없음,대형,"2,497cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '주간주행등(DRL)', '파노라마썬루프', 'LED리어램프', '하이빔 어시스트', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '메모리시트', '패들시프트', '하이패스', '열선시트(뒷좌석)', '엠비언트라이트', '워크인시트', '전동햇빛가리개', '통풍시트(동승석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', '블랙박스', 'ABS', 'ECS', 'TCS', '차체자세제어장치', '차선이탈경보장치', '타이어 공기압감지', '무릎에어백', '주차감지센서(전방)', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'HUD', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '핸들열선', '무선도어 잠금장치', '레인센서와이퍼', '스탑앤고', '무선충전', '내비게이션', 'USB', '핸즈프리', '블루투스']"
22100000,16우3577,19년05월(19년형),"70,000km",디젤,오토,정보없음,중형,"1,968cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '주간주행등(DRL)', '파노라마썬루프', 'LED리어램프', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '통풍시트(동승석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', 'ABS', 'TCS', '차체자세제어장치', '차선이탈경보장치', '도난경보기', '타이어 공기압감지', '주차감지센서(전방)', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '무선도어 잠금장치', '레인센서와이퍼', '스탑앤고', '내비게이션', 'CD플레이어', '스마트폰미러링', '블루투스']"
32500000,140호6334,20년05월(20년형),"89,374km",디젤,오토,정보없음,RV,"2,199cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '주간주행등(DRL)', 'LED리어램프', '자동슬라이딩도어', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '메모리시트', '하이패스', '열선시트(뒷좌석)', '엠비언트라이트', '워크인시트', '통풍시트(동승석)', '통풍시트(뒷좌석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', '어라운드뷰', 'ABS', '차체자세제어장치', '차선이탈경보장치', '타이어 공기압감지', '주차감지센서(전방)', '전방카메라', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '전자식파킹브레이크', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '핸들열선', '무선충전', '내비게이션', 'AUX', 'USB', '핸즈프리', '뒷좌석모니터', '스마트폰미러링', '블루투스']"
44100000,140호7123,20년06월(20년형),"63,000km",가솔린,오토,정보없음,대형,"2,500cc",파랑색,없음,없음,없음,사고없음,없음,없음,있음,없음,"['제논라이트(HID)', '알루미늄휠', '전동접이식미러', '주간주행등(DRL)', 'LED리어램프', '하이빔 어시스트', '열선시트', '통풍시트', '파워핸들', '핸들 리모컨', '가죽시트', '운전석전동시트', '조수석전동시트', '메모리시트', '슈퍼비전계기판', '패들시프트', '하이패스', '엠비언트라이트', '워크인시트', '전동햇빛가리개', '통풍시트(동승석)', '후방감지센서', '사이드&커튼에어백', '운전석에어백', '조수석에어백', '후방카메라', '어라운드뷰', '블랙박스', 'ABS', 'ECS', 'TCS', '차체자세제어장치', '차선이탈경보장치', '도난경보기', '타이어 공기압감지', '무릎에어백', '주차감지센서(전방)', '전방카메라', '자동긴급제동(AEB)', '스마트키', '파워윈도우', '자동도어잠금', '풀오토에어컨', '오토라이트', '자동주차시스템', '전자식파킹브레이크', 'HUD', 'ECM룸밀러', '크루즈컨트롤', '전동트렁크', '핸들열선', '무선도어 잠금장치', '레인센서와이퍼', '무선충전', '내비게이션', '스마트폰미러링', '블루투스']"
