가격,연식(년),주행거리(km),배기량(cc),압류_저당,통풍시트(1열/2열),전동식 트렁크,스마트 크루즈 컨트롤,가죽 시트,전방 주차거리 경고,열선시트(1열/2열),후측방 경보 시스템,내비게이션,선루프,후방 모니터,옵션_갯수,차종_EV,차종_RV,차종_SUV,차종_경차,차종_대형,차종_대형차,차종_소형,차종_소형차,차종_스포츠카,차종_승용,차종_승합,차종_승합차,차종_준중형,차종_준중형차,차종_중형,차종_중형차,차종_화물차,연료_LPG,연료_가솔린,연료_기타,연료_디젤,연료_전기,연료_하이브리드,변속기_CVT,변속기_기타,변속기_오토,색상_중분류_갈색,색상_중분류_검정색,색상_중분류_기타,색상_중분류_노랑,색상_중분류_빨강,색상_중분류_초록,색상_중분류_파랑,색상_중분류_회색,색상_중분류_흰색
2850,2022,68144,3470,0,0,1,1,1,1,0,1,1,0,1,40,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1980,2019,63004,2157,0,0,0,0,1,1,1,1,1,0,1,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2680,2020,44862,2497,0,0,1,1,1,1,1,1,1,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
640,2013,98367,2384,0,0,0,0,1,0,1,1,1,0,1,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3770,2022,45396,111,0,0,1,1,1,1,1,1,1,0,1,38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1370,2019,49331,1362,0,0,0,0,1,0,0,1,0,1,1,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1570,2018,83656,1995,0,0,0,0,1,0,0,1,1,0,1,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1250,2012,42870,2999,0,0,0,0,1,0,1,1,1,1,1,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9840,2023,32735,3470,0,0,1,1,1,1,1,1,1,0,1,44,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
860,2015,84797,1591,0,0,0,0,1,0,0,1,1,1,1,28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2400,2017,105130,3778,0,0,0,1,1,1,1,1,1,0,1,39,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1130,2016,110507,1685,0,0,0,0,1,0,0,1,1,1,1,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3420,2022,19343,2157,0,0,0,0,1,1,1,1,1,1,1,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
590,2009,69293,2656,0,0,0,0,1,0,0,1,0,0,0,25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1890,2017,75086,3342,0,0,1,0,1,1,1,1,1,1,1,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2860,2024,7121,1999,0,0,0,1,1,1,0,1,1,0,1,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3800,2022,9655,3649,0,0,0,0,1,0,0,1,1,0,1,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2290,2020,70573,2497,0,0,1,1,1,1,1,1,1,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3550,2022,32452,2359,0,0,1,1,1,1,1,1,1,1,1,37,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
960,2019,23873,999,0,0,0,0,1,0,0,1,0,0,1,28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1750,2020,83780,1580,0,0,0,0,1,0,0,1,0,0,1,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3920,2021,41918,2959,0,0,1,1,1,1,1,1,1,0,1,38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3990,2021,97972,2497,0,0,1,1,1,1,1,1,1,0,1,42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1270,2016,96214,1591,0,0,0,0,1,0,0,1,1,1,1,34,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1580,2019,105222,1685,0,0,0,0,1,1,1,1,1,0,1,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1990,2023,12775,1332,0,0,0,1,1,1,0,1,1,0,1,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2040,2020,29413,1580,0,0,0,0,1,0,0,1,1,0,1,23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
850,2013,138732,2359,0,0,0,0,1,1,1,1,1,0,1,32,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1030,2014,60454,1995,0,0,0,0,1,0,1,1,1,0,1,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1550,2021,47897,1598,0,0,0,0,1,0,0,1,0,0,0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
630,2016,93730,999,0,0,0,0,1,0,0,1,0,1,1,27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2160,2019,73307,2199,0,0,1,1,1,1,1,1,1,0,1,34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2430,2019,71874,2359,0,0,1,1,1,1,1,1,1,0,1,34,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3150,2018,57124,3342,0,0,1,1,1,1,1,1,1,0,1,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2220,2021,23138,1580,0,0,0,1,1,0,1,1,1,0,1,28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1250,2017,157260,3342,0,0,1,1,1,1,1,1,1,0,1,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
710,2016,33452,998,0,0,0,0,1,0,0,1,0,0,0,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2630,2020,43349,2497,0,0,1,0,1,1,1,1,1,0,1,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
930,2016,65346,1591,0,0,0,0,1,0,0,1,1,0,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1650,2024,9442,998,0,0,0,1,1,0,0,1,1,0,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
590,2016,49383,999,0,0,0,0,1,0,0,1,0,0,0,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2050,2019,111842,2199,0,0,1,1,1,1,1,1,1,1,1,41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2050,2016,79470,2199,0,0,1,0,1,1,0,1,1,1,1,36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1750,2023,7370,998,0,0,0,0,1,0,0,1,1,0,1,31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
850,2016,84282,1998,0,0,0,0,1,0,1,1,1,0,1,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1180,2018,29404,1461,0,0,0,0,1,0,0,1,1,0,1,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
650,2015,60226,1591,0,0,0,0,1,0,0,1,0,1,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1080,2021,12794,999,0,0,0,0,1,0,0,1,0,0,1,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1750,2020,35213,1332,0,0,0,1,1,1,0,1,1,0,1,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1170,2018,116375,1998,0,0,0,0,1,1,1,1,1,1,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1450,2019,88797,998,0,0,0,0,1,0,0,1,1,0,1,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1650,2019,99968,1998,0,0,0,0,1,0,1,1,1,0,1,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
890,2015,100268,1597,0,0,0,0,1,0,0,1,1,1,1,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
920,2012,92576,3342,0,0,0,0,1,1,1,1,1,1,1,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1980,2017,69634,2359,0,0,1,0,1,1,1,1,1,0,1,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1370,2020,39413,1497,0,0,0,0,1,0,0,1,1,0,1,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4680,2023,26529,1598,0,0,1,1,1,1,1,1,1,0,1,46,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1530,2020,42077,1597,0,0,0,0,1,0,0,1,1,0,1,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
950,2015,40791,1591,0,0,0,0,1,0,0,1,1,0,1,27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3090,2022,21421,2497,0,0,1,0,1,1,1,1,1,0,1,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1670,2019,81555,2199,0,0,0,0,1,1,1,1,1,0,1,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2250,2020,45106,2157,0,0,0,0,1,1,1,1,1,0,1,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2050,2023,16753,1598,0,0,0,0,1,0,1,1,1,0,1,33,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1720,2019,100832,1995,0,0,1,1,1,1,1,1,1,0,1,38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2030,2018,102073,3342,0,0,1,1,1,1,1,1,1,0,1,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1790,2020,86439,1999,0,0,0,0,1,0,0,1,1,0,1,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1020,2016,58250,1997,0,0,0,0,1,0,1,1,1,0,1,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2030,2019,35655,1995,0,0,0,0,1,0,0,1,1,0,1,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1750,2021,58515,1598,0,0,0,0,1,1,1,1,1,1,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2850,2023,9361,1999,0,0,0,1,1,1,0,1,1,0,1,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2090,2021,44178,1998,0,0,1,0,1,1,1,1,1,0,1,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
540,2012,120670,1591,0,0,0,0,1,0,0,1,0,0,0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
970,2017,44045,1399,0,0,0,0,1,0,0,1,1,1,1,22,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1050,2014,82425,2999,0,0,0,0,1,1,1,1,1,1,1,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1050,2014,37966,1995,0,0,0,0,1,0,1,1,1,0,1,29,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2730,2021,92293,2151,0,0,1,1,1,1,1,1,1,1,1,41,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2270,2018,123108,2359,0,0,1,1,1,1,1,1,1,0,1,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2050,2024,13381,1597,0,0,0,0,1,0,0,1,1,0,1,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3960,2024,12744,2497,0,0,1,1,1,1,1,1,1,1,1,41,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
820,2017,43127,998,0,0,0,0,1,0,0,1,1,0,1,27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1450,2021,65776,1598,0,0,0,0,1,0,0,1,1,0,1,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3870,2023,23494,3778,0,0,1,1,1,1,1,1,1,0,1,36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2250,2020,16514,1997,0,0,1,0,1,1,1,1,1,1,1,34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2450,2023,5313,1999,0,0,0,0,1,1,0,1,1,0,1,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2570,2022,65795,1998,0,0,0,0,1,0,0,1,1,1,1,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2280,2021,35796,1998,0,0,1,0,1,1,1,1,1,0,1,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1590,2023,5156,998,0,0,0,0,1,0,0,1,1,0,1,23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1470,2017,59432,1591,0,0,0,0,1,1,1,1,1,0,1,32,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3090,2019,77366,2199,0,0,1,1,1,1,1,1,1,0,1,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1160,2021,64375,998,0,0,0,0,1,0,0,1,1,0,1,23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1250,2016,136622,1995,0,0,0,0,1,0,1,1,1,0,1,29,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2970,2021,30340,2151,0,0,1,0,1,1,1,1,1,0,1,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1730,2015,93510,3342,0,0,0,0,1,1,1,1,1,0,1,34,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2980,2021,56437,3778,0,0,1,1,1,1,1,1,1,0,1,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2680,2023,20252,1998,0,0,1,1,1,1,1,1,1,1,1,37,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2860,2020,46700,1998,0,0,1,1,1,1,1,1,1,0,1,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2480,2021,82005,3342,0,0,1,1,1,1,1,1,1,0,1,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
680,2012,81381,1591,0,0,0,0,1,0,0,1,1,0,1,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2290,2020,73228,1995,0,0,1,1,1,0,1,1,1,0,1,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3380,2024,10159,1999,0,0,1,1,1,1,1,1,1,1,1,41,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1450,2020,70276,1598,0,0,0,0,1,0,0,1,1,0,1,27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1690,2020,39519,1332,0,0,0,0,1,1,1,1,1,0,1,36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1540,2018,437,1368,0,0,0,0,1,0,0,1,1,0,1,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2590,2018,91217,3342,0,0,1,1,1,1,1,1,1,0,1,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1520,2020,50950,1598,0,0,0,1,1,0,0,1,0,0,1,27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1290,2019,80488,1997,0,0,0,0,1,1,1,1,1,0,1,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2640,2018,98770,3342,0,0,1,1,1,1,1,1,1,1,1,37,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2470,2019,37874,1998,0,0,1,1,1,1,1,1,1,0,1,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1550,2020,66702,1999,0,0,0,0,1,0,0,1,1,0,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1600,2020,42607,1598,0,0,0,0,1,0,0,1,1,0,1,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
920,2015,56188,1591,0,0,0,0,1,0,0,1,1,1,1,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
690,2011,86359,1591,0,0,0,0,1,0,1,1,1,1,1,20,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1280,2019,41228,1598,0,0,0,0,1,0,0,1,0,0,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
670,2016,82671,998,0,0,0,0,1,0,0,1,0,0,0,29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1500,2020,84540,1999,0,0,0,0,1,0,0,1,1,0,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
890,2015,64242,1591,0,0,0,0,1,0,0,1,1,0,1,23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1230,2018,49589,1591,0,0,0,0,1,0,0,1,1,0,1,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
780,2016,20839,999,0,0,0,0,1,0,0,1,0,0,1,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2380,2019,49693,2199,0,0,1,1,1,1,1,1,1,1,1,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1550,2018,66630,1685,0,0,0,0,1,0,1,1,1,0,1,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
820,2017,116560,1591,0,0,0,0,1,0,0,1,1,0,1,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
950,2021,34472,999,0,0,0,0,1,0,0,1,0,0,1,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1790,2015,92615,3342,0,0,0,1,1,1,1,1,1,1,1,30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2740,2023,23613,1497,0,0,1,1,1,1,1,1,1,1,1,37,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1390,2021,6554,998,0,0,0,0,1,0,0,1,1,0,1,23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1940,2020,34496,1999,0,0,0,0,1,0,0,1,1,0,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1930,2018,70314,2157,0,0,1,0,1,1,1,1,1,0,1,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1780,2018,70827,1995,0,0,1,0,1,1,1,1,1,0,1,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
